XML_ID|AMOUNT
4318872|124
4739622|137
6700619|190
9759126|13
11917739|17
14343565|32
14350045|16
232017|315
251617|50
144036|28
797603|309
4557913|330
5362967|120
6288005|81
8321046|424
9715529|18
9695447|52
10327909|82
9957267|3
14348380|110
246450|49
405651|57
4359503|182
4816962|65
7517616|17
10713491|49
6470340|23
6419967|40
13206182|26
1375498|778
398803|39
143975|502
2359113|9374
866259|21
1885389|124
5542408|41
7216411|6
8287808|86
13687337|53
146228|245
142659|1221
6454263|43
8120057|77
10435755|57
11606128|27
12286889|28
1083597|161
1589013|59
146685|420
243029|208
4081514|1201
4683062|64
12961168|38
10723657|16
6881488|13
6281394|55
9671061|19
10394653|15
10469090|65
11606074|8
146663|1596
249943|30
4848480|87
9768991|60
14345678|30
676820|109
449555|23
2750967|207
5967100|73
4441936|367
4887654|441
10809873|17
14442854|46
14351887|10
14305195|43
232602|34
232281|8
7296791|177
9740668|23
10697426|303
10761454|457
234013|134
143717|41
5338440|7571
9766151|78
14174385|11
6104640|96
7204694|261
9159166|21
9833954|31
10502635|18
142168|73
142962|313
4908552|27
10079465|159
14047193|23
14377916|10
14454802|136
852767|106
4011302|57
10011996|2402
13175320|231
13691186|90
13303795|19
13555446|67
12825284|51
3090289|75
4835103|183
4734928|151
142596|27
5863325|35
9750713|6
9695211|4490
10572521|37
9936774|18
12487142|19
3493441|6
10650348|16
1213683|3405
245272|130
2181488|77
11819104|6
146666|594
436537|13
251452|770
6828025|24
6196183|238
7974832|70
10459951|45
10806886|1
232288|35
142082|98
450504|61
4450941|3
4710614|10
9954041|480
247799|75
1199110|76
244987|3
2373342|623
2171321|85
9817696|363
242949|37
7099269|316
9069938|267
9766162|28
12340549|51
14348395|25
14348762|211
146891|21
9760551|14
245726|114
4055274|11
10590753|17
14054941|11
239150|37
10112367|110
9359061|168
10664131|342
13313716|10
6433225|106
11606064|311
9877199|174
6104638|209
9596106|16
10407284|23
1436794|242
245671|306
4398966|64
8811730|301
10392478|5
10936759|105
9690288|13
13103682|14
12209523|11
13602472|16
13375302|12
235083|11
2345260|535
5981711|163
9789111|214
10112254|16
12141499|60
720242|70
4481957|111
4226958|57
6256384|763
1233550|198
246724|55
449044|34
5219068|90
9679074|324
9752982|91
12169342|2888
10678030|58
249944|909
4397702|4038
5203091|105
12002944|61
14342900|40
1593020|42
4067203|15
5059042|191
6588082|174
6351955|211
8766820|42
10493042|1083
11515974|387
1005661|58
1793789|139
2653583|1333
6920660|595
10124024|109
10198845|26
9884645|109
141709|670
146930|1058
146578|45
10194440|124
14468530|133
145670|351
248978|160
3091128|1060
3239841|146
5048318|1513
5399244|25
9766674|139
5906429|34
7249830|30
6338570|214
10013818|102
10032673|61
10763773|51
833049|36
5917912|26
7749802|1899
9745781|85
11112560|193
13349576|31
451003|112
2912440|66
4562486|163
5212359|1026
4376415|391
6110016|42
9689885|115
11082974|6
11747944|1489
13207169|22
1254999|154
239334|59
145456|58
363998|17
142056|68
11366886|25
6638061|14
6911399|83
8179794|1253
9735050|8
9855824|426
9930666|241
142134|147
233166|7
145905|42
3290213|27
3889143|35
9751244|31
9674320|1265
9758822|7
9742560|25
12391648|17
13118070|28
2883860|77
1889026|92
4476713|378
5123102|16
146129|22
2342999|23
6222076|475
9746853|16
9772645|993
12880731|38
14408997|138
233163|9
1005702|975
2634203|35
2296017|251
5252424|16
7331043|193
5747626|1702
9740725|33
10686719|39
5345982|1689
10394736|16
10687147|194
243249|264
5157300|698
7128210|25
5590492|66
7174707|103
6921493|12
10677004|61
144558|113
246520|9
1026117|668
6102775|174
9674899|85
11499824|49
12562266|400
12520331|73
234613|173
4534158|656
5403452|200
8278547|41
7301646|150
9675165|158
10264127|41
14438344|159
2637141|15
2371695|35
506340|2974
145661|1684
1339129|379
143813|122
1038828|21
4989953|99
5052062|65
11990032|213
4398977|14
8795523|303
146847|390
243057|31
3690840|569
2139453|17
9680594|136
9717904|41
10016389|16
10032678|17
10552845|55
232189|440
252895|58
5667635|3009
5370110|50
9596105|94
10011929|157
7690161|52
12961176|49
4992925|81
10645104|90
13555450|110
251827|8850
142266|265
3756259|188
9732653|20
144664|230
252388|50
233062|35
3571222|202
3654268|8
997471|471
1849714|1634
9688168|112
12174310|6025
14336487|243
145406|248
147180|402
247748|25
4146727|81
5863332|172
10812907|114
11550326|258
12860429|59
14341573|191
4077254|333
4718282|4
4831502|147
9789787|25
10260685|27
10021701|18
14360405|23
14360439|10
1579711|4943
9759472|19
9952968|208
10686769|205
11510807|38
5052064|78
5590735|94
7510123|49
9723649|113
10189455|37
10426424|16
10629187|59
13772452|125
432250|80
4064992|43
5107608|16
6922333|850
10609104|517
10215916|10
12173387|74
14048088|41
10270455|14
11082976|3
14324212|211
14335201|87
13374443|50
142699|4551
5137824|168
6382052|747
10239355|66
12520328|56
12436476|69
12264883|19
4204267|92
141600|99
147359|17528
250127|81
5137825|236
6272140|57
13064182|117
14389241|83
4398624|1457
10392511|11
7706443|48
12338637|10
246403|152
232591|381
9211326|706
9749556|38
12225934|49
146246|55
145554|70
5747631|360
9748592|335
6911910|65
233596|327
2324497|250
4641643|116
10451350|5
12775753|67
475851|221
239175|318
9359751|81
7986317|349
10456998|4
249979|11
9735755|72
9580059|6
10117797|27
10455820|5
10410121|63
10618939|171
13555393|33
13942454|30
1076784|34
252689|31
3504656|14
2947891|30
7214469|71
6891378|66
10394667|16
10032553|38
13543716|165
2771425|47
7302495|33
9170962|11024
9718525|53
9708195|83
10610084|46
10433694|175
11180855|399
243309|80
145110|17
250925|370
249976|197
9690383|32
8811419|35
9752281|3
12966472|66
12654448|40
144794|23
2846451|45
6949549|78
6349034|21
8398952|31
12286892|18
13068387|33
252275|171
145992|41
4330968|420
6340112|78
10451352|3
9737443|3
10660561|42
13227117|3053
13374438|168
10204911|41
568395|424
9358568|31
9732719|53
10116945|18
9690646|123
10693177|23
9612781|1213
3717917|18
5153285|82
11092691|541
248630|5
1843619|1220
2607625|89
7890930|98
10725768|79
10811959|38
11511913|225
142801|177
146938|101
4355137|141
4571355|116
5414411|34
5823367|1550
6912465|229
9759510|22
12532262|38
144768|109
2794431|1314
5230645|132
4876935|19
7214473|6
10677076|37
1258471|5
249543|45
142137|240
241929|97
146127|40
2571329|20
147583|197
252391|114
145455|101
4509307|71
10261175|16
953079|262
7537122|36
7253861|365
9689990|46
10683712|12
146230|2166
504037|374
7001872|2
5846338|25
6695361|29
11064554|13
14424522|30
5137894|40
5482219|201
5919858|48
10112353|1125
10643766|6
11476463|70
10120565|9
10398850|3
10855451|13
12415146|26
145506|43
238596|18
2650588|2207
5719096|10
5336765|626
6066961|57
6497084|303
10013206|21
13103687|11
147022|142
3170970|231
4846394|986
6457280|46
9358394|96
7310600|707
7779050|401
10777430|100
11134597|19
11830632|60
145522|66
703297|62
2155876|111
8684988|38
11452277|14
10140520|10
250180|49
4046216|427
4615678|90
12530337|147
12465716|15
247224|87
362038|11
3909074|26
6536020|2567
12614774|454
235931|85
743100|238
2776013|17
4756205|26
6651227|14
9310580|34
10416306|29
248359|37
239708|284
5089977|197
6588076|470
9765896|77
12739318|56
143951|21
249938|498
5659046|39
5234804|11
5747650|1189
10777381|47
9690307|147
462311|163
9686732|428
9957263|98
11079692|22
142236|108
239881|311
644451|1427
5332701|138
7175101|23
9221851|63
13469402|69
14467834|136
431762|6
395040|341
397783|98
10034372|19
10679316|23
246472|329
333915|923
4448858|317
6217043|415
9937889|311
12017817|47
14012378|15
1085691|135
1227254|385
231922|11
3307184|27
5400388|37
9734340|41
9758819|16
7722763|53
1310568|404
9722587|31
10006710|475
12246427|107
142034|201
236285|6711
3989960|30
10184416|25
3104413|24
6911937|13
9740665|295
10226151|8
11644593|47
13543719|15
444337|74
1815977|48
4971462|346
6921776|92
9731019|118
9748602|52
10416294|20
12585754|61
13501615|38
11471095|22
1240876|375
4297836|3
6853605|21
6482635|72
10032664|40
238552|144
5139399|171
5107619|119
5381393|527
5741617|325
9754000|75
10455830|58
12849302|336
142382|412
3109506|76
2576226|68
5465570|49
5216584|40
7537121|86
9689891|104
10152434|282
10571403|7
14434117|227
249659|139
3152118|10
5042261|9
5623950|18
10733271|5
10467095|18
10722683|97
355898|37
623214|44
10501502|72
10550479|187
11992195|73
14474573|1438
1738772|77
144750|332
234779|865
2715479|87
2489064|737
5169894|118
9681549|1274
9682969|18
10455806|3
10183613|14
246077|33
243696|59
3829715|33
4174037|114
7199810|1095
9747234|30
13920558|226
239235|245
5178725|24
1459138|122
3961297|27
5635376|54
1595915|679
147106|340
436644|1263
4703165|126
11928484|104
13077738|121
145808|9
147103|17
252662|457
142734|71
356404|252
5740550|85
10401873|4
9670049|47
13291507|100
5370276|25
6342225|79
11680836|190
146985|69
147488|332
374297|33
5524361|14
6935021|19
6437017|644
12912060|37
12966470|26
12391638|96
13575036|9
233374|194
2931892|31
6949562|30
6673296|60
5742531|15
6480120|36
9686697|71
13066314|6
14366191|157
14158109|254
4766031|16
5840350|70
10643764|8
243235|17
439941|20
5833372|127
14383437|98
13887734|21
1594967|154
232861|117
449048|64
141845|94
145216|155
4479842|49
5406719|52
6153900|141
6285505|360
12109341|623
244099|1811
250513|93
5407227|91
5771372|7
9723629|373
245662|40
235987|18
146916|2402
4584692|53
5494101|233
6638067|38
9715494|28
14336486|759
250440|77
797605|29
246056|308
2846448|131
5403454|127
9304350|65
13555428|22
869952|134
142947|44
241928|30
337787|83
235721|339
9580066|5
9712315|16
11417052|1148
14390810|25
2914428|180
1036596|297
4779529|46
4660605|95
6892784|595
9247335|35
4109987|31
4757002|17
4758534|133
9789786|22
10079435|393
12302312|4
1551832|1213
4720896|4231
4841224|361
7630444|190
12635480|8
14408993|9
241812|272
146495|130
234609|7
450169|1254
6343656|32
9676532|310
10643872|5
14351774|61
1376314|182
1858809|25
3493491|12
4187886|91
6470205|12
14467853|16
145000|71
5543980|20
5981697|40
8673505|11
10451349|29
10188334|228
10149098|13
14416448|1025
11481486|31
14365281|71
447174|895
361166|497
6089369|68
6454264|60
6172810|54
6895021|663
10457908|50
14012375|19
251199|376
3212279|22
4818153|1566
5700307|43
6067297|45
7302844|30
13195989|12
356565|410
411916|21
1818452|51
9907551|290
12225982|13
141765|939
2950475|33
6714605|220
7269553|988
10030320|77
11514968|13
1517938|39
2094140|123
5311850|26
3498788|159
5824869|145
6673674|70
9720175|106
14443648|34
14351884|195
853114|151
5917886|15
9675274|124
9736039|287
11568246|28
247560|11
233648|1598
735348|3
10270461|21
9689882|11
10264122|54
13772462|105
146181|1297
147649|978
953493|165
5008825|149
7076477|29
10239362|556
9718805|1239
11450110|152
10377961|12
13606932|107
9789770|12
10686966|27
242736|89
1074158|53
142038|165
4206056|150
9690633|199
9860655|99
11334772|102
10733277|32
12155867|41
13067360|14
145893|81
144550|91
5406064|695
5399713|210
5374340|20
6949558|538
10104326|81
14339234|28
10783676|13
142280|34
5030561|247
5669347|14
10109320|45
9718540|17
12129766|256
1691788|791
251872|159
3884288|30
7534669|165
10455838|41
12385696|5
1458136|96
1652308|657
1818011|48
6659594|80
6301964|312
7889534|120
14351788|12
14352334|16
1579725|54
232595|4
438696|67
356567|483
147009|98
605268|71
12246426|105
5823375|1385
10368548|735
9759145|21
10475350|12
1666592|10
1557766|119
9717872|65
146164|50
243052|52
244259|316
780009|161
3653582|947
5233553|22
10427425|21
13270864|14
3892576|95
10033162|16
13279835|71
13150740|180
234175|82
250518|18
2284256|43
2167852|143
4509309|86
5919776|39
11450105|1590
12314183|74
9596110|10
9856252|3528
10869681|32
10120566|26
4841225|84
5533170|86
9753037|87
12388682|7
13129440|239
14467822|29
2790531|627
2931895|88
5834127|73
2550414|368
4481953|162
5863331|17
9690636|159
11475459|16
10581752|8
14007193|39
11729756|22
12630077|47
14301314|30
251978|86
5942348|2063
6480113|33
5526724|125
9682961|50
9715012|14
12385558|59
3849059|61
5203094|26
13715494|1895
3030974|516
5931274|505
9684081|72
8700734|617
10693155|4
12948465|2404
13727725|27
253147|108
2956217|692
10439902|116
10698458|14
10417267|13
10973224|185
14457604|102
11886253|747
9717911|65
12160518|174
1707742|22
233646|398
10002471|15
10231264|125
10628179|122
14409534|191
244763|978
925489|57
5411363|65
10430563|15
10328887|39
10124042|95
13637683|211
10848324|34
144294|62
237670|16
239878|277
2278644|123
6263904|361
7012572|988
7709802|23
14396493|20
247133|642
1635273|269
4317846|60
6524668|3
12635548|86
13304630|23
242091|376
358050|127
5224591|278
4376009|109
5582499|1657
13231307|10
8930517|23
10179987|388
13129412|175
14361091|1364
13861757|10
234037|198
244129|66
144755|574
10013269|54
13994651|43
5752375|34
7283808|60
12802520|43
10812460|11
251791|283
246599|13
10018058|83
12635540|1080
14415675|178
247772|485
238485|172
6920157|61
9221857|25
9884103|59
10033210|21
10449453|51
13217706|88
14170336|153
252893|11
6219589|373
7745760|61
8666308|81
9573619|7
9738906|24
10470141|95
144717|411
3794211|44
3338271|14
5920546|5
6272331|62
8279502|46
10091065|359
9718804|523
13146853|334
14445045|13
1070212|13
9766159|120
9963524|4
241817|297
1580651|213
438625|20
273166|298
241694|17
2997547|335
7097842|45
10455999|139
13578896|7
12615766|19
13376201|20
231730|49
236991|296
3575858|658
2896470|35
9737453|90
10464990|51
10687855|81
11675393|440
12385698|4
147621|861
243258|47
248706|929
1472999|16
233168|9
233983|1387
11604952|5
250344|86
953176|18
2790529|407
9564714|222
10316734|13
233428|10
234211|212
232207|37
4437491|636
5724723|42
10118876|7
11365827|421
10804227|48
11838320|1543
144780|201
5031713|20
9359089|169
7768990|62
7411547|12
11455491|225
14108341|94
13344072|590
13306470|10
143267|20
146645|247
996922|175
9738537|14
9542358|15
11129172|43
12587846|63
12632188|30
144836|1065
6669870|745
5734325|3950
9745470|24
9755778|354
14344082|5
243027|272
427100|418
2137777|1507
2272073|130
5393541|155
5052036|29
4793862|479
8825998|40
6974002|2253
6839639|48
8513511|50
146087|218
141691|6890
2770413|703
4516370|9
4938272|744
7927713|147
13365973|17
12562267|33
1499013|1082
252668|183
233521|55
146658|133
244293|685
921587|34
146738|322
5340353|168
8327536|455
9742263|13
10686776|120
232651|15
5584127|123
9671062|79
12415168|69
13578889|18
235723|29
462308|2195
242910|30
638485|51
14340492|16
4097753|198
5194631|24
5892378|248
9737074|54
10289288|14
248382|222
1581196|11
759876|755
10166703|24
12912062|74
13772468|118
4327805|47
5196957|12
5823142|203
9917253|290
7934180|63
9055906|146
11361279|1285
722697|155
143954|32
240302|379
1019787|773
9722584|357
9738988|255
9758811|51
4932064|53
13800340|392
14351935|31
5534492|18
9580023|5
14008329|41
14319879|66
2107071|173
6413049|293
9684346|29
12160447|123
13141713|31
14409001|7
922740|10
862658|215
6920655|5
6912467|3478
13554669|15
961620|24
4810028|210
5411668|1431
8541468|19
10585687|5
10378821|100
10628190|5
13072557|98
234003|149
247136|2406
144060|9988
5352574|11
10231302|129
13482937|240
252101|136
6160673|58
8963032|113
9593423|442
9738984|2214
14370365|11
12625598|39
239816|88
449089|372
3485859|962
5046488|45
6602918|356
9737506|127
10456987|15
13602444|15
10734295|16
12449637|1614
14348386|7
14308073|21
142693|223
562943|1159
9745793|117
7928369|108
10673382|44
10737366|9
12601698|59
11173378|35
13240968|230
14391396|13
249753|30
6134098|75
6839295|32
10370453|16
10664114|12
13769133|217
1232845|18
1802985|416
3816932|36
2570000|18
2813353|405
4412377|747
4481958|29
9719476|302
14365338|28
142235|114
147066|203
143392|31
6134094|767
9682958|32
14158102|93
14352318|54
13464833|428
1681987|7
5151736|288
6191862|1107
6086265|11
2115972|1346
2539472|400
9995222|6
9732621|106
12483720|104
13150817|19
244041|198
9680014|80
7927715|62
11809272|30
10474306|298
1675457|241
4781561|13
5913214|42
6269854|342
8091954|7
7255538|27
10126645|519
10460931|21
141656|56
244036|298
2505897|408
6132620|89
9750435|11
10508068|11
11944919|8
144889|51
145374|269
4458140|72
9674035|16
5823336|42
6338361|105
10401884|5
1126788|2636
233376|915
147381|42
4193119|354
5584226|20
6523014|15
9917264|10
11803886|9
13448243|11
4595177|19
5351645|807
5624808|30
9758815|63
10011982|1066
9690267|107
12128483|5
1702871|28
147048|37
950227|37
2611929|50
3170967|17
5322053|335
10991133|130
4159599|46
5892934|64
6210916|16
6838305|20
11142859|37
141747|1612
2300195|53
4093513|292
10183624|26
9717907|39
11990040|213
10204881|122
12786892|247
12402364|21
375065|231
3025241|619
5592110|74
9687496|97
9833953|114
14376116|67
8031363|41
10797747|324
10493988|2
239438|1000
145267|6
7671569|90
12929560|95
10630201|28
12838993|300
141649|1257
144446|107
240908|207
6104639|59
9077084|167
10802111|7
239503|3338
3956421|1170
4828052|242
9266255|182
7545126|14
392750|42
5776781|38
12221961|141
1906877|36
2178675|21
5619508|33
5322082|157
7545130|11
7731265|22
248921|25
4372344|14
11606043|497
997037|2264
4602170|3803
9889920|218
12469909|322
238979|10
143977|602
1026667|11
10175633|42
12129850|147
